,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label_rural,label_suburban,label_urban,coordinates,closest_water,group_C,group_E,group_N,group_NE,group_NW,group_S,group_SE,group_SW,group_W
9619,1250201610,4/17/2015,1220000,3,3.25,3030,5600,2,NO,AVERAGE,Average,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,6600,0,0,1,"(47.3979, -122.317)",0.699027261,0,0,0,0,1,0,0,0,0
9620,1321720160,1/2/2015,510000,4,3,3610,18948,2,NO,NONE,Average,10,3610,0,1993,0,98023,47.2911,-122.342,3568,18948,0,1,0,"(47.5067, -122.163)",5.099286334,0,0,0,0,0,0,0,1,0
9621,5029450200,3/23/2015,265000,3,1.5,1520,6805,1,NO,NONE,Good,7,1040,480,1981,0,98023,47.2907,-122.367,1440,7041,0,1,0,"(47.6809, -122.293)",4.426886224,0,0,0,0,0,0,0,1,0
9622,723000226,10/28/2014,1250000,3,2.75,2780,4815,3,NO,AVERAGE,Average,10,2780,0,1974,0,98105,47.6569,-122.286,2820,5000,0,0,1,"(47.7097, -122.107)",0.90420499,0,0,0,0,1,0,0,0,0
9624,5255700160,8/5/2014,485000,3,1.75,2590,8384,1,NO,NONE,Good,8,1590,1000,1971,,98011,47.7739,-122.199,2590,8800,0,1,0,"(47.6526, -122.384)",5.748789868,0,0,0,0,1,0,0,0,0
9625,5683500030,3/20/2015,489000,4,1,1150,5217,1.5,NO,NONE,Average,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217,0,0,1,"(47.5114, -122.361)",1.862333144,0,0,0,0,1,0,0,0,0
9626,312000295,1/22/2015,400000,2,1,920,5120,1,NO,NONE,Very Good,7,920,0,1952,0,98136,47.5569,-122.394,1190,5120,0,0,1,"(47.5887, -122.065)",0.661717382,0,0,0,0,0,0,0,0,1
9627,9510970520,6/16/2014,638000,3,2.5,2110,3600,2,NO,NONE,Average,9,2110,0,2005,0,98052,47.665,-122.082,2540,4384,0,1,0,"(47.7422, -122.257)",2.228741986,0,0,1,0,0,0,0,0,0
9628,193600200,6/19/2014,440000,3,1.75,1170,8740,1,,NONE,Good,7,1170,0,1968,0,98052,47.6849,-122.117,1870,8448,0,1,0,"(47.685, -122.016)",5.081665805,0,0,1,0,0,0,0,0,0
9629,2568300045,6/25/2014,305000,6,2,1900,8240,1,,NONE,Fair,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,0,0,1,"(47.5969, -122.293)",1.600604801,0,0,0,0,1,0,0,0,0
9630,8691410310,2/13/2015,680000,4,2.5,3290,6012,2,NO,NONE,Average,9,3290,0,2005,0,98075,47.5961,-121.98,3210,6005,0,1,0,"(47.6347, -122.064)",6.70371309,0,0,1,0,0,0,0,0,0
9631,1656600310,7/14/2014,629000,4,2.5,2660,22050,2,NO,NONE,Average,9,2660,0,1996,0,98059,47.4911,-122.125,3060,21111,0,1,0,"(47.6711, -122.315)",6.948125116,1,0,0,0,0,0,0,0,0
9632,3904940160,9/4/2014,555000,3,2.5,2160,7584,2,NO,NONE,Average,8,2160,?,1988,0,98029,47.5751,-122.014,2160,7372,0,1,0,"(47.3508, -122.057)",3.471667343,0,0,1,0,0,0,0,0,0
9633,1774200060,6/17/2014,669000,4,2.75,2700,35362,2,NO,NONE,Very Good,8,2700,0,1976,0,98077,47.7628,-122.094,2810,35915,0,1,0,"(47.5263, -122.325)",11.73741782,0,0,1,0,0,0,0,0,0
9634,4137070030,8/8/2014,272000,3,2.5,1980,6608,2,NO,NONE,Average,8,1980,0,1994,0,98092,47.2642,-122.213,2150,7495,0,1,0,"(47.3555, -122.175)",12.73187005,0,0,0,0,0,0,0,1,0
9635,2144800117,6/26/2014,270000,4,2.25,2600,9900,1,NO,NONE,Average,7,1600,1000,1965,0,98178,47.4881,-122.237,1770,11250,0,1,0,"(47.4404, -122.34)",1.889534247,0,0,0,0,0,0,0,0,1
9636,3392100140,1/6/2015,215000,3,1,1280,9775,1,NO,NONE,Average,6,1280,0,1964,0,98003,47.3262,-122.334,1230,8750,0,1,0,"(47.4891, -122.141)",2.869156383,0,0,0,0,0,0,0,1,0
9637,2581900060,4/2/2015,690000,3,1.5,1710,17707,1,NO,NONE,Good,7,1180,530,1947,0,98040,47.5393,-122.216,2590,9508,0,1,0,"(47.6606, -122.365)",0.452270052,0,0,0,0,0,0,0,0,1
9638,4058801230,3/5/2015,256000,4,1.75,1270,6825,1,NO,AVERAGE,Average,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930,0,1,0,"(47.4693, -122.266)",0.671752102,0,0,0,0,0,0,0,0,1
9639,2787320140,3/24/2015,255000,3,2.25,1890,7314,1,,NONE,Average,7,1100,790,1981,0,98031,47.4121,-122.172,1520,7676,0,1,0,"(47.698, -122.349)",10.68250846,0,0,0,0,0,0,0,0,1
9640,263000324,5/13/2014,550000,7,4,3440,8100,2,NO,NONE,Average,7,3440,0,1970,,98103,47.6981,-122.349,1420,1560,0,0,1,"(47.3305, -122.351)",5.604129897,0,0,0,0,1,0,0,0,0
9641,254000695,5/8/2015,410000,3,1,1190,5280,1,NO,NONE,Good,7,1190,0,1957,0,98146,47.5131,-122.383,1280,5280,0,1,0,"(47.6088, -122.307)",1.098358909,0,0,0,0,0,0,0,0,1
9642,3013300830,11/6/2014,410000,2,1,1030,4366,1,NO,NONE,Average,7,1030,0,1912,0,98136,47.5311,-122.384,1890,4499,0,0,1,"(47.6468, -122.151)",0.958791441,0,0,0,0,0,0,0,0,1
9643,2475201070,7/16/2014,259000,3,1.75,1240,4000,1,NO,NONE,Average,7,1240,0,1986,0,98055,47.4728,-122.191,1570,4586,0,1,0,"(47.6264, -122.092)",3.99967688,0,0,0,0,0,0,0,0,1
9644,798000421,3/27/2015,292000,3,1,1730,21183,1,NO,NONE,Average,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000,0,1,0,"(47.6762, -122.299)",2.894330743,0,0,0,0,0,0,0,0,1
9645,4104500181,8/12/2014,1650000,4,3.5,4610,12500,2,NO,AVERAGE,Average,11,4610,0,2003,0,98033,47.6508,-122.203,2340,11538,0,1,0,"(47.5399, -122.07)",0.831182386,0,0,0,0,1,0,0,0,0
9646,8701600030,11/13/2014,518000,5,1,1590,5000,1.5,NO,NONE,Average,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5000,0,0,1,"(47.7034, -122.362)",2.397653452,0,0,0,0,1,0,0,0,0
9647,8944360390,3/5/2015,485000,3,2.5,1760,3097,2,NO,NONE,Average,8,1760,0,1992,,98029,47.5764,-121.996,1760,3285,0,1,0,"(47.6098, -122.292)",4.827003314,0,0,1,0,0,0,0,0,0
9648,7968460270,3/3/2015,259500,3,2,1330,35060,1,NO,NONE,Average,7,1330,0,1989,0,98092,47.3128,-122.13,1660,35100,0,1,0,"(47.5507, -122.298)",15.19021318,0,0,0,0,0,1,0,0,0
9649,9406570350,4/23/2015,354000,4,2.5,2340,5420,2,NO,NONE,Average,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252,0,1,0,"(47.5132, -122.157)",20.1033913,1,0,0,0,0,0,0,0,0
9650,686900030,3/23/2015,999950,3,2.25,3740,22464,2,NO,NONE,Very Good,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564,0,1,0,"(47.7292, -122.082)",2.112888779,0,0,0,0,1,0,0,0,0
9651,6071300030,6/24/2014,464500,3,1.75,1150,10466,1,NO,NONE,Very Good,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384,0,1,0,"(47.6339, -122.282)",1.28373062,0,0,0,0,0,0,0,0,1
9652,5416500520,8/25/2014,300000,3,2.5,1750,4200,2,NO,NONE,Average,7,1750,0,2005,0,98038,47.3605,-122.04,1890,4048,0,1,0,"(47.5762, -122.239)",20.88098322,1,0,0,0,0,0,0,0,0
9653,1102000270,7/1/2014,1080000,3,2.75,3890,7216,2,NO,FAIR,Average,8,3260,630,1967,2010,98118,47.5445,-122.266,2490,9920,0,0,1,"(47.7497, -122.286)",0.749085704,0,0,0,0,0,0,0,0,1
9654,5422430320,7/21/2014,309950,4,2.5,1770,6666,2,NO,NONE,Average,7,1770,0,1989,0,98023,47.2877,-122.349,1780,6666,0,1,0,"(47.7412, -121.966)",5.210236327,0,0,0,0,0,0,0,1,0
9655,3157600340,9/17/2014,315000,3,1,1160,3700,1.5,NO,NONE,Average,7,1160,0,1909,,98106,47.5651,-122.359,1340,3750,0,0,1,"(47.7634, -122.277)",3.296652608,0,0,0,0,0,0,0,0,1
9656,2061100435,7/24/2014,499950,3,1,1440,5580,1.5,NO,NONE,Average,7,1440,0,1908,,98115,47.6898,-122.326,2010,5580,0,0,1,"(47.5759, -122.288)",4.148152742,0,0,0,0,1,0,0,0,0
9657,7011201550,7/7/2014,780000,4,2,2600,4800,1,NO,AVERAGE,Average,8,1400,1200,1953,0,98119,47.637,-122.371,2050,3505,0,0,1,"(47.4469, -122.155)",4.980840215,0,0,0,0,1,0,0,0,0
9658,2581300055,11/21/2014,885000,3,3.25,2640,16090,1,,AVERAGE,Good,8,1960,680,1976,0,98040,47.5374,-122.213,3690,15000,0,1,0,"(47.6095, -122.006)",0.32485161,0,0,0,0,0,0,0,0,1
9659,1344300045,5/7/2014,500000,2,1,1010,3885,1.5,NO,NONE,Good,7,1010,0,1906,,98112,47.6224,-122.304,1770,4200,0,0,1,"(47.5942, -122.135)",3.561634886,0,0,0,0,1,0,0,0,0
9660,7575620640,12/19/2014,329000,3,2,1840,6755,1,NO,AVERAGE,Average,8,1840,0,1989,0,98003,47.3512,-122.305,1790,6459,0,1,0,"(47.7316, -122.035)",1.360424256,0,0,0,0,0,0,0,0,1
9661,8645500270,10/28/2014,246000,4,1.75,1720,7455,1,,NONE,Good,7,1020,700,1963,0,98058,47.4669,-122.182,1720,7700,0,1,0,"(47.7707, -122.273)",4.931222148,0,0,0,0,0,0,0,0,1
9662,1246700136,12/23/2014,405000,3,1.5,1280,9600,1,NO,NONE,Good,7,1280,0,1960,0,98033,47.6922,-122.163,1510,10005,0,1,0,"(47.6995, -122.397)",3.9946674,0,0,0,0,1,0,0,0,0
9663,3211100240,5/29/2014,349000,4,1.75,1700,7800,1,NO,NONE,Very Good,7,1120,580,1981,0,98059,47.4801,-122.158,1560,7800,0,1,0,"(47.7419, -122.073)",5.40258934,0,0,0,0,0,0,0,0,1
9664,8078100140,3/23/2015,374950,4,2.5,1980,12062,2,NO,NONE,Average,8,1980,0,1992,0,98031,47.4038,-122.167,2300,7902,0,1,0,"(47.4396, -122.162)",11.67912174,0,0,0,0,0,0,0,0,1
9665,6675500105,7/29/2014,306000,3,2,1160,7217,1,NO,NONE,Average,7,1160,0,1969,0,98034,47.7279,-122.227,1870,9104,0,1,0,"(47.532, -122.285)",2.714854153,0,0,0,0,1,0,0,0,0
9666,4040700310,8/5/2014,416000,4,1.75,1980,7840,1,NO,NONE,Good,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400,0,1,0,"(47.565, -122.144)",1.633744952,0,0,1,0,0,0,0,0,0
9667,6388910160,6/23/2014,560000,3,2.5,1960,12476,2,NO,NONE,Good,8,1960,0,1989,0,98056,47.5315,-122.172,2450,12177,0,1,0,"(47.6101, -122.047)",2.507206347,0,0,0,0,0,0,0,0,1
9668,4023500990,6/17/2014,260000,3,1.5,1270,20700,1,NO,NONE,Fair,7,1150,120,1948,0,98155,47.7576,-122.296,1990,15000,0,1,0,"(47.7166, -122.236)",1.513563374,0,0,0,0,1,0,0,0,0
9669,2921049121,5/16/2014,306500,3,2.25,2060,38377,1,NO,NONE,Good,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513,0,1,0,"(47.6748, -122.371)",7.520544726,0,0,0,0,0,0,0,1,0
9670,7229210060,12/11/2014,299950,3,1.75,1980,11274,1,NO,NONE,Good,7,1480,500,1968,,98058,47.4474,-122.167,1520,8010,0,1,0,"(47.4899, -122.359)",7.351090284,0,0,0,0,0,0,0,0,1
9671,4137040060,4/6/2015,265500,3,2.5,1450,8977,1,NO,NONE,Average,8,1450,0,1990,0,98092,47.2576,-122.214,2410,8850,0,1,0,"(47.6551, -122.344)",13.2491731,0,0,0,0,0,0,0,1,0
9672,7982600030,8/12/2014,219000,3,1.5,1200,12000,1,NO,NONE,Average,7,1200,0,1986,0,98001,47.268,-122.245,1200,9405,0,1,0,"(47.6408, -122.153)",10.9422005,0,0,0,0,0,0,0,1,0
9673,1775930140,5/5/2015,365000,3,1.75,1830,17349,1,NO,NONE,Average,8,1230,600,1977,,98072,47.7427,-122.109,1840,11694,0,1,0,"(47.7392, -121.966)",9.518825282,0,0,1,0,0,0,0,0,0
9674,3222079083,5/14/2014,499000,3,2,2090,42689,1.5,NO,NONE,Average,7,2090,0,1959,1998,98010,47.3497,-121.944,1890,18276,0,1,0,"(47.7649, -122.253)",24.97230399,1,0,0,0,0,0,0,0,0
9675,3585210200,6/2/2014,366000,3,1.75,1510,8301,1,NO,NONE,Average,7,1510,?,1967,0,98034,47.7243,-122.222,1460,7910,0,1,0,"(47.3204, -122.387)",2.461761582,0,0,0,0,1,0,0,0,0
9676,2705600069,5/1/2015,514950,3,2.25,1310,1264,3,NO,NONE,Average,8,1310,0,2014,0,98117,47.6987,-122.366,1330,2183,0,0,1,"(47.3675, -122.02)",4.934146335,0,0,0,0,1,0,0,0,0
9677,8691360200,6/4/2014,875000,4,2.75,3790,10669,2,NO,NONE,Average,10,3790,0,1999,0,98075,47.5976,-121.983,3750,11634,0,1,0,"(47.542, -122.364)",6.585582611,0,0,1,0,0,0,0,0,0
9678,9541600350,1/20/2015,831000,3,2.25,2240,8800,1,NO,NONE,Very Good,8,2240,0,1957,0,98005,47.5937,-122.172,2240,8800,0,1,0,"(47.3642, -122.109)",3.439784895,0,0,0,0,1,0,0,0,0
9679,8562740400,5/15/2014,689900,4,3.25,2740,7266,2,NO,NONE,Average,9,2060,680,2003,0,98027,47.5346,-122.066,3030,6546,0,1,0,"(47.72, -122.317)",2.456359491,1,0,0,0,0,0,0,0,0
9680,705700960,7/24/2014,315000,3,2.5,1660,10763,2,NO,NONE,Average,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983,0,1,0,"(47.6886, -122.309)",19.70270892,1,0,0,0,0,0,0,0,0
9681,2645500013,6/24/2014,336500,3,1,1480,7284,1,NO,NONE,Average,7,970,510,1963,0,98133,47.7757,-122.353,2020,7920,0,0,1,"(47.6012, -122.022)",3.014131475,0,0,0,0,1,0,0,0,0
9682,5318100200,5/27/2014,1100000,3,2.75,2640,4050,1.5,NO,NONE,Very Good,8,1750,890,1926,0,98112,47.6332,-122.281,1920,3600,0,0,1,"(47.6923, -122.369)",2.056734937,0,0,0,0,1,0,0,0,0
9683,2224700045,8/4/2014,375000,6,2,1900,8057,1,NO,NONE,Good,7,1170,730,1959,,98133,47.762,-122.335,2090,8626,0,0,1,"(47.5015, -122.349)",4.358798271,0,0,0,0,1,0,0,0,0
9684,4047200135,8/11/2014,289275,3,2,2860,24046,1,NO,NONE,Average,9,1700,1160,1985,0,98019,47.7718,-121.904,1460,13648,1,0,0,"(47.5689, -122.386)",19.52504921,0,0,1,0,0,0,0,0,0
9685,2009000830,7/8/2014,455000,4,3.5,3440,6000,2,NO,NONE,Good,8,3440,0,2002,,98198,47.4077,-122.331,1660,7800,0,1,0,"(47.4358, -122.344)",1.640801853,0,0,0,0,0,0,0,0,1
9686,6619910240,6/25/2014,505000,3,1.75,1640,10695,1,NO,AVERAGE,Average,8,1640,0,1975,0,98034,47.7145,-122.222,2790,9775,0,1,0,"(47.6933, -122.361)",1.375782636,0,0,0,0,1,0,0,0,0
9687,5288200070,7/30/2014,450000,3,1,1450,3350,1.5,NO,NONE,Good,7,1450,0,1919,0,98126,47.5607,-122.378,1340,4255,0,0,1,"(47.3926, -122.208)",1.813688063,0,0,0,0,0,0,0,0,1
9688,7852110070,6/8/2014,567500,3,2.5,2300,7398,2,NO,NONE,Average,8,2300,0,2001,0,98065,47.5369,-121.876,2580,6983,1,0,0,"(47.5326, -121.879)",14.20690873,1,0,0,0,0,0,0,0,0
9689,740500070,10/6/2014,265000,3,1.5,1460,8505,1,NO,NONE,Good,7,1460,0,1955,,98055,47.4402,-122.195,1580,8505,0,1,0,"(47.71100000000001, -122.308)",7.166061597,0,0,0,0,0,0,0,0,1
9690,4046601420,12/30/2014,340000,3,2,1570,14992,1,,NONE,Average,8,1570,0,2001,,98014,47.6965,-121.922,1640,15000,1,0,0,"(47.4755, -121.758)",13.24845966,0,0,1,0,0,0,0,0,0
9691,2130700860,4/30/2015,375000,3,2,1540,8885,1.5,NO,NONE,Very Good,6,1540,0,1939,0,98019,47.7403,-121.984,1730,5000,1,0,0,"(47.7551, -122.072)",12.98551778,0,0,1,0,0,0,0,0,0
9692,3975400045,12/26/2014,920000,6,3,3300,4218,2,NO,NONE,Average,8,2200,1100,1970,0,98103,47.6557,-122.344,1420,4218,0,0,1,"(47.4013, -122.03)",5.054892959,0,0,0,0,1,0,0,0,0
9693,5451200520,6/12/2014,850000,4,2.25,2130,11843,2,NO,NONE,Good,9,2130,0,1972,0,98040,47.5358,-122.225,2380,11643,0,1,0,"(47.3188, -122.38)",0.874570632,0,0,0,0,0,0,0,0,1
9694,6600400270,12/10/2014,202000,3,1,1010,9750,1,NO,NONE,Very Good,7,1010,0,1969,,98042,47.3244,-122.144,1230,9750,0,1,0,"(47.5938, -122.174)",13.84511944,0,0,0,0,0,0,0,1,0
9695,624100990,9/29/2014,725000,4,3,2420,12000,1,NO,NONE,Average,9,2420,0,1984,0,98077,47.7267,-122.063,3100,13020,0,1,0,"(47.4517, -122.331)",9.219557953,0,0,1,0,0,0,0,0,0
9696,2424059139,2/6/2015,900000,3,3.25,3870,33980,2,NO,NONE,Average,10,3150,720,1991,0,98006,47.5589,-122.117,3590,10750,0,1,0,"(47.6382, -122.307)",1.791599642,1,0,0,0,0,0,0,0,0
9697,2883200875,2/6/2015,680200,2,1.5,1960,6000,1,NO,NONE,Average,8,1210,750,1951,0,98103,47.6849,-122.333,2060,6000,0,0,1,"(47.4778, -122.211)",4.749473467,0,0,0,0,1,0,0,0,0
9698,1917300105,4/14/2015,216500,3,1,1170,9000,1,NO,NONE,Good,6,1170,0,1918,0,98022,47.2109,-121.987,1280,8160,1,0,0,"(47.4333, -122.212)",29.80708849,0,0,0,0,0,1,0,0,0
9699,7203000200,12/12/2014,325000,3,1.5,1890,7650,1,NO,NONE,Very Good,7,1890,0,1966,0,98003,47.3454,-122.314,1510,7560,0,1,0,"(47.6853, -122.35)",0.914530025,0,0,0,0,0,0,0,0,1
9700,9510971070,8/12/2014,675000,3,2.5,2250,4134,2,NO,NONE,Average,9,2250,0,2004,0,98052,47.6651,-122.084,2390,4134,0,1,0,"(47.3631, -122.277)",2.234790537,0,0,1,0,0,0,0,0,0
9701,3760500240,5/12/2015,435000,2,0.75,750,16321,1,NO,FAIR,Average,4,750,0,1936,,98034,47.6985,-122.229,3020,10625,0,1,0,"(47.4151, -122.181)",0.55684154,0,0,0,0,1,0,0,0,0
9702,4068300160,1/22/2015,263500,3,1.75,1610,14000,1,NO,NONE,Good,7,1050,560,1977,,98010,47.3429,-122.036,1550,10080,0,1,0,"(47.3126, -122.361)",21.70460768,1,0,0,0,0,0,0,0,0
9703,1774220070,5/7/2015,550000,4,2.25,2590,36256,2,NO,NONE,Average,8,2590,0,1978,0,98077,47.769,-122.094,2670,35657,0,1,0,"(47.6874, -122.037)",12.1805084,0,0,1,0,0,0,0,0,0
9704,1563102685,4/22/2015,875000,3,2.5,2520,3750,2,NO,FAIR,Good,9,2520,0,1995,0,98116,47.5671,-122.404,2250,6200,0,0,1,"(47.4712, -122.112)",0.837252423,0,0,0,0,1,0,0,0,0
9705,395800370,4/11/2015,246600,4,1,1340,8400,1,NO,NONE,Very Good,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,0,1,0,"(47.6972, -122.104)",2.069622863,0,0,0,0,0,0,0,1,0
9706,3918400013,7/1/2014,337000,3,2.25,1460,941,3,,NONE,Average,8,1460,0,2006,0,98133,47.7145,-122.356,1490,1399,0,0,1,"(47.3718, -122.168)",5.772083461,0,0,0,0,1,0,0,0,0
9707,1545804820,11/11/2014,240000,3,1.75,1380,7500,1,NO,NONE,Average,7,1380,0,1988,,98038,47.3628,-122.045,1530,7500,0,1,0,"(47.6102, -122.299)",20.44043451,1,0,0,0,0,0,0,0,0
9708,7811220070,9/10/2014,490000,3,1.75,1510,11120,1,NO,NONE,Good,8,1510,0,1984,,98005,47.5931,-122.158,2660,10800,0,1,0,"(47.5656, -122.093)",3.557591643,0,0,0,0,1,0,0,0,0
9709,5561100431,8/6/2014,510000,5,2.5,2510,83231,1,NO,NONE,Good,7,1260,1250,1975,0,98027,47.4576,-121.984,2460,46431,0,1,0,"(47.5646, -122.124)",12.93513158,1,0,0,0,0,0,0,0,0
9710,5145100310,3/7/2015,305000,3,1,910,8008,1,NO,NONE,Average,7,910,0,1971,0,98034,47.726,-122.22,1480,7404,0,1,0,"(47.6421, -122.348)",2.663165051,0,0,0,0,1,0,0,0,0
9711,255550270,4/3/2015,350000,3,2.5,1970,3655,2,NO,NONE,Average,7,1970,0,2003,0,98019,47.7453,-121.984,1970,2952,1,0,0,"(47.3739, -122.056)",13.4427818,0,0,1,0,0,0,0,0,0
9712,1123049129,2/24/2015,284200,3,1.75,1540,6632,1,NO,NONE,Average,7,1070,470,1959,0,98178,47.4973,-122.252,2510,6618,0,1,0,"(47.6388, -122.302)",1.629115558,0,0,0,0,0,0,0,0,1
9713,9407150310,1/28/2015,357000,4,2.5,1980,9757,2,NO,NONE,Very Good,7,1980,0,1995,0,98038,47.3675,-122.019,1610,6147,0,1,0,"(47.4866, -122.319)",21.34350326,1,0,0,0,0,0,0,0,0
9714,7732501000,6/17/2014,854000,4,2.75,3150,38865,1,NO,NONE,Average,10,2480,670,1986,0,98052,47.7302,-122.106,3150,35880,0,1,0,"(47.6117, -122.134)",9.055615321,0,0,1,0,0,0,0,0,0
9715,1024069205,1/14/2015,1180000,4,2.5,4700,49658,2,NO,NONE,Average,10,4700,0,1999,0,98075,47.5878,-122.022,2870,49658,0,1,0,"(47.5981, -121.976)",3.535123593,0,0,1,0,0,0,0,0,0
9716,5426300060,10/8/2014,1000000,3,2.25,2300,15952,1,NO,NONE,Good,8,1150,1150,1963,0,98039,47.6322,-122.232,2200,14284,0,1,0,"(47.5415, -121.883)",1.180289412,0,0,0,0,1,0,0,0,0
9717,3797000400,11/25/2014,616500,4,2.25,1880,3000,2,NO,NONE,Average,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000,0,0,1,"(47.6028, -122.167)",5.354965851,0,0,0,0,1,0,0,0,0
9718,2877102196,11/25/2014,750000,4,2.75,2640,3750,2,NO,NONE,Very Good,7,1840,800,1911,0,98117,47.6783,-122.363,1690,5000,0,0,1,"(47.4819, -122.14)",4.088100853,0,0,0,0,1,0,0,0,0
9719,9265200060,10/7/2014,650000,6,4.5,3900,9100,2,NO,NONE,Average,8,2870,1030,1979,,98052,47.6612,-122.137,2080,9216,0,1,0,"(47.6979, -122.13)",3.867771965,0,0,0,0,1,0,0,0,0
9720,2894700270,7/15/2014,275000,4,2.25,2670,10050,1,NO,NONE,Good,8,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050,0,1,0,"(47.6119, -122.011)",3.399098518,0,0,0,0,0,0,0,0,1
9721,2862100260,10/3/2014,540000,4,1.75,1840,4280,1,NO,NONE,Good,7,920,920,1918,0,98105,47.6681,-122.32,1660,4280,0,0,1,"(47.5849, -122.29)",3.720063091,0,0,0,0,1,0,0,0,0
9722,2730000070,8/14/2014,225000,3,1,1120,10665,1,,NONE,Good,6,1120,0,1961,0,98001,47.2886,-122.274,1240,10639,0,1,0,"(47.4206, -122.155)",7.854745918,0,0,0,0,0,0,0,1,0
9723,4139400060,4/9/2015,845000,4,2.5,2970,9072,2,NO,NONE,Average,10,2970,0,1991,,98006,47.562,-122.114,2740,8729,0,1,0,"(47.3209, -122.338)",1.379575048,1,0,0,0,0,0,0,0,0
9724,4365200520,3/12/2015,490000,3,2.25,1410,7740,1,NO,NONE,Very Good,6,1410,0,1923,0,98126,47.523,-122.371,1220,7740,0,0,1,"(47.6824, -122.389)",1.671658125,0,0,0,0,0,0,0,0,1
9725,3629980350,12/9/2014,753000,4,2.5,3060,8167,2,NO,NONE,Average,9,3060,0,2005,0,98029,47.5521,-121.989,2930,4800,0,1,0,"(47.7212, -122.364)",5.563834802,1,0,0,0,0,0,0,0,0
9726,3211600140,2/9/2015,475000,3,1.75,2490,7210,1,NO,NONE,Average,7,1290,?,1972,0,98034,47.726,-122.198,1610,7210,0,1,0,"(47.3025, -122.067)",3.287641292,0,0,0,0,1,0,0,0,0
9727,3598600049,10/3/2014,124000,1,0.75,840,7203,1.5,NO,NONE,Average,6,840,0,1949,,98168,47.4756,-122.301,1560,8603,0,1,0,"(47.7581, -122.359)",4.830519142,0,0,0,0,0,0,0,0,1
9728,1232001070,8/14/2014,485000,2,1,1130,3800,1,,NONE,Good,7,1130,0,1916,0,98117,47.6862,-122.378,1470,3800,0,0,1,"(47.7238, -122.165)",3.380252294,0,0,0,0,1,0,0,0,0
9729,7812801925,6/24/2014,230000,4,1.75,1850,6000,1,NO,NONE,Good,6,1270,580,1944,0,98178,47.4923,-122.247,1270,6600,0,1,0,"(47.6641, -122.185)",2.059957374,0,0,0,0,0,0,0,0,1
9730,522059062,11/5/2014,372000,4,2.75,2330,14175,1,,NONE,Average,7,1800,530,1980,0,98031,47.4193,-122.194,1480,10125,0,1,0,"(47.7268, -122.103)",9.433837226,0,0,0,0,0,0,0,0,1
9731,4178500640,5/7/2015,306000,4,2.5,1880,9426,2,NO,NONE,Good,7,1880,0,1990,0,98042,47.3584,-122.089,1760,7040,0,1,0,"(47.7417, -122.053)",17.68694789,1,0,0,0,0,0,0,0,0
9732,9528104660,8/27/2014,905000,4,3.5,2980,3000,2,NO,NONE,Average,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,0,0,1,"(47.381, -122.035)",4.523013191,0,0,0,0,1,0,0,0,0
9733,5013500400,3/26/2015,440000,4,1,1440,6678,1,NO,NONE,Average,7,1040,400,1950,0,98116,47.571,-122.392,1320,6678,0,0,1,"(47.264, -122.258)",1.513823022,0,0,0,0,1,0,0,0,0
9734,2550820060,4/28/2015,280000,3,1.75,1630,10001,1,NO,NONE,Good,7,1100,530,1977,0,98042,47.3605,-122.12,1630,10001,0,1,0,"(47.6117, -122.164)",15.35595595,1,0,0,0,0,0,0,0,0
9735,425079046,7/29/2014,435000,3,2.5,1778,147823,2,NO,NONE,Average,7,1778,0,1999,0,98014,47.6811,-121.915,2840,43676,1,0,0,"(47.6205, -122.116)",12.912947,0,0,1,0,0,0,0,0,0
9736,3905050240,6/24/2014,425000,3,2.5,1930,4500,2,NO,NONE,Average,8,1930,0,1990,0,98029,47.5791,-122.001,1770,4500,0,1,0,"(47.305, -122.218)",4.528964139,0,0,1,0,0,0,0,0,0
9737,5381000070,8/26/2014,204950,2,0.75,1130,11429,1,NO,NONE,Average,7,1130,0,1956,,98188,47.4526,-122.284,1550,10700,0,1,0,"(47.7711, -122.288)",5.401005475,0,0,0,0,0,0,0,0,1
9738,1245002445,7/14/2014,670000,2,1.75,1650,7500,1,NO,NONE,Good,7,1000,650,1959,0,98033,47.6871,-122.207,2530,9000,0,1,0,"(47.5304, -122.374)",0.920777458,0,0,0,0,1,0,0,0,0
